playtime,joincount,game_interactions,tnt_ratio,grieferbool
941,44,550,13,0
20,12,261,19,1
12,17,398,20,1
710,21,320,27,0
996,8,968,20,0
356,25,507,29,0
37,1,390,20,1
42,13,170,24,1
723,21,191,2,0
13,2,198,27,1
315,11,771,18,0
2,0,95,29,1
303,2,875,17,0
955,50,491,10,0
991,46,990,1,0
935,46,365,22,0
195,28,970,22,0
43,4,48,27,1
25,4,396,19,1
24,24,986,14,0
108,12,768,12,0
521,22,577,6,0
750,42,119,0,0
29,19,355,22,1
381,48,191,26,0
41,12,431,14,1
986,47,489,12,0
12,2,248,16,1
459,20,587,2,0
763,47,268,3,0
26,7,77,18,1
409,39,930,21,0
42,18,285,22,1
19,10,307,10,1
142,19,935,15,0
21,8,423,10,1
7,0,392,28,1
35,41,55,4,0
748,2,323,22,0
311,17,296,9,0
5,5,351,28,1
147,16,943,22,0
108,25,85,13,0
48,4,456,20,1
23,19,269,12,1
435,14,535,28,0
49,10,495,21,1
70,2,2,3,0
19,0,405,17,1
46,18,157,23,1
458,11,630,28,0
868,12,806,13,0
997,20,59,13,0
24,1,475,18,1
13,11,151,24,1
22,28,134,10,0
18,11,171,22,1
347,33,82,26,0
132,19,312,8,0
3,0,45,13,1
461,22,589,23,0
971,30,362,10,0
278,30,854,10,0
556,5,826,22,0
36,18,186,13,1
483,45,755,5,0
14,9,130,12,1
6,5,173,12,1
47,4,380,19,1
981,25,276,19,0
880,26,943,2,0
47,13,400,10,1
895,2,868,18,0
78,7,826,20,0
774,44,886,25,0
6,8,309,13,1
280,28,181,7,0
680,29,951,26,0
44,10,165,26,1
482,46,286,5,0
40,15,427,23,1
105,3,623,13,0
26,15,410,29,1
0,15,427,13,1
36,2,41,24,1
40,4,375,29,1
520,16,71,10,0
785,17,922,2,0
12,5,468,24,1
6,20,250,19,1
232,43,486,4,0
889,42,611,10,0
351,29,686,19,0
14,11,220,29,1
49,6,175,24,1
8,8,404,21,1
575,5,49,6,0
973,50,496,0,0
767,26,117,29,0
37,20,40,24,1
15,4,376,20,1
23,1,4,20,1
692,7,416,25,0
4,5,28,27,1
49,20,7,29,1
41,10,334,13,1
598,12,279,19,0
357,28,553,28,0
696,29,26,5,0
257,37,575,13,0
34,13,94,15,1
153,12,386,10,0
774,3,559,28,0
4,10,421,27,1
21,0,348,18,1
753,4,802,19,0
699,45,88,22,0
28,18,344,30,1
22,6,219,26,1
23,7,43,18,1
268,22,162,4,0
14,17,438,18,1
661,38,677,13,0
39,13,308,28,1
343,9,809,23,0
44,9,190,23,1
430,16,175,11,0
954,20,384,20,0
638,12,113,4,0
9,13,279,17,1
22,7,130,20,1
394,25,166,1,0
685,15,166,12,0
371,14,537,13,0
831,38,573,26,0
9,1,270,25,1
21,11,378,18,1
32,13,383,30,1
777,5,861,28,0
10,1,246,11,1
379,44,175,4,0
19,3,428,11,1
424,40,414,3,0
28,0,400,17,1
39,9,456,30,1
0,3,441,25,1
25,6,131,27,1
417,49,224,15,0
19,9,178,10,1
27,5,324,20,1
7,11,261,10,1
24,10,362,24,1
621,39,201,8,0
32,3,108,27,1
49,1,421,11,1
88,43,603,14,0
293,28,790,20,0
7,2,30,12,1
955,33,334,0,0
7,13,218,17,1
367,50,642,26,0
766,29,638,18,0
37,9,233,16,1
24,5,68,26,1
914,9,9,5,0
706,16,764,10,0
779,46,877,10,0
43,13,122,16,1
20,3,358,29,1
628,9,790,10,0
509,3,617,16,0
422,8,504,24,0
14,7,257,19,1
46,0,135,20,1
915,33,125,5,0
28,8,452,4,0
258,44,241,24,0
739,7,54,15,0
508,5,599,17,0
42,13,308,27,1
25,15,420,22,1
481,49,753,10,0
13,18,445,25,1
805,49,610,3,0
15,40,968,17,0
351,16,584,22,0
36,15,153,29,1
549,5,783,20,0
27,15,36,23,1
49,20,180,10,1
43,6,35,21,1
6,20,63,26,1
2,18,447,13,1
60,23,140,13,0
97,0,996,24,0
272,48,655,26,0
10,16,269,14,1
567,44,425,30,0
2,16,353,14,1
511,49,388,4,0
183,10,94,8,0
1,8,496,17,1
45,2,135,23,1
27,17,113,17,1
13,19,496,22,1
4,14,127,20,1
18,4,205,23,1
35,0,442,25,1
44,11,17,16,1
870,12,234,11,0
50,2,287,21,1
318,27,822,18,0
24,18,424,12,1
847,17,153,13,0
30,19,126,19,1
314,36,347,14,0
409,25,981,10,0
422,40,756,18,0
228,4,251,14,0
40,11,307,28,1
847,24,35,21,0
275,11,974,0,0
614,28,659,0,0
20,19,2,17,1
959,23,839,8,0
19,0,405,23,1
27,3,389,19,1
24,2,285,15,1
22,6,356,22,1
39,18,61,15,1
31,19,476,27,1
26,6,354,20,1
45,47,358,28,0
39,12,71,26,1
693,32,351,6,0
35,3,106,28,1
80,49,562,8,0
49,18,94,12,1
984,35,618,8,0
577,24,663,11,0
1,3,408,10,1
14,13,392,10,1
100,16,875,16,0
37,5,379,20,1
24,9,301,10,1
147,32,846,1,0
11,17,410,10,1
48,13,33,21,1
69,50,35,0,0
766,48,927,22,0
28,4,401,22,1
330,38,717,8,0
784,9,153,16,0
27,13,468,14,1
615,1,263,27,0
41,18,3,14,1
37,1,58,15,1
918,5,366,25,0
600,9,246,3,0
35,16,126,18,1
63,37,166,5,0
566,29,92,14,0
571,45,491,5,0
5,9,200,15,1
44,9,827,16,0
816,41,234,19,0
23,11,382,28,1
7,31,140,2,0
43,17,375,10,1
31,6,93,13,1
20,3,242,13,1
427,1,119,26,0
731,38,572,12,0
0,17,23,21,1
28,16,56,20,1
37,6,62,18,1
35,7,212,12,1
730,47,22,20,0
6,16,190,18,1
333,4,140,13,0
22,10,394,24,1
17,12,497,27,1
42,19,44,14,1
9,2,211,16,1
329,40,21,7,0
47,3,356,10,1
49,7,467,24,1
611,45,98,15,0
344,46,527,14,0
0,2,491,14,1
85,45,547,21,0
896,31,634,13,0
20,14,106,20,1
877,26,433,18,0
27,20,82,13,1
25,7,264,30,1
29,2,192,25,1
12,6,120,16,1
205,42,585,7,0
38,8,338,24,1
0,1,176,24,1
33,13,111,29,1
288,4,617,23,0
351,50,42,16,0
622,12,250,0,0
587,28,275,20,0
85,1,823,30,0
38,15,449,14,1
645,36,80,19,0
24,0,39,19,1
533,4,675,24,0
14,14,40,17,1
299,14,603,1,0
48,2,432,20,1
271,27,20,11,0
40,14,358,29,1
121,34,178,18,0
49,3,218,15,1
32,19,76,29,1
666,50,149,1,0
159,39,775,3,0
212,50,282,16,0
16,2,345,20,1
908,24,29,5,0
21,16,211,20,1
34,2,222,19,1
381,21,268,24,0
569,10,949,4,0
689,37,950,18,0
14,13,147,13,1
50,18,496,23,1
17,2,126,23,1
13,14,418,11,1
415,43,882,4,0
50,1,471,10,1
24,14,98,23,1
508,37,143,26,0
859,26,395,17,0
369,37,827,19,0
27,4,423,18,1
952,25,706,26,0
1,19,102,28,1
545,20,987,4,0
844,13,145,22,0
32,2,84,26,1
20,18,346,10,1
41,8,36,26,1
413,34,919,10,0
147,43,82,23,0
27,19,106,25,1
540,2,668,14,0
31,8,416,30,1
569,22,403,11,0
840,29,149,28,0
327,18,460,1,0
626,22,786,29,0
504,17,769,16,0
950,11,128,5,0
6,8,116,14,1
455,7,787,14,0
25,16,14,22,1
348,9,307,23,0
14,19,57,15,1
30,3,531,2,0
36,20,74,30,1
3,7,99,11,1
31,39,116,30,0
18,6,236,29,1
699,38,954,10,0
43,15,31,26,1
29,2,478,24,1
22,32,872,14,0
48,9,268,11,1
147,23,834,7,0
31,19,190,11,1
141,15,726,15,0
50,18,395,25,1
13,1,185,28,1
17,19,484,26,1
31,13,196,20,1
745,12,208,11,0
24,12,61,21,1
88,46,741,2,0
871,16,354,20,0
555,12,177,14,0
647,28,894,8,0
40,7,62,22,1
488,7,889,19,0
240,26,174,15,0
7,14,385,30,1
25,13,459,25,1
367,31,212,26,0
908,7,428,5,0
926,44,845,0,0
379,3,266,24,0
7,3,327,23,1
22,14,277,28,1
222,41,416,24,0
977,20,198,28,0
39,0,383,25,1
16,20,42,29,1
479,3,607,21,0
732,10,77,23,0
654,14,21,29,0
50,7,472,13,1
9,20,490,17,1
826,41,616,25,0
483,40,108,26,0
5,14,44,24,1
686,38,28,6,0
49,9,96,12,1
129,43,49,25,0
2,14,101,22,1
577,3,997,27,0
0,18,319,28,1
795,28,784,23,0
35,8,465,10,1
224,28,413,15,0
847,49,137,15,0
38,9,37,26,1
644,33,725,20,0
792,11,103,17,0
35,6,271,26,1
10,18,293,20,1
41,12,170,10,1
141,49,429,6,0
671,19,192,11,0
190,18,215,10,0
909,19,550,19,0
16,13,266,15,1
615,45,257,23,0
9,16,221,18,1
261,2,655,22,0
0,13,196,27,1
682,14,72,27,0
76,49,262,2,0
78,6,203,7,0
590,11,22,25,0
615,20,951,16,0
387,48,177,6,0
18,0,329,17,1
0,18,239,11,1
1,17,477,27,1
891,16,191,7,0
289,37,612,22,0
457,4,427,6,0
42,4,395,10,1
780,37,573,3,0
27,3,105,10,1
14,5,50,21,1
47,8,475,28,1
2,2,29,14,1
163,40,227,30,0
21,0,298,24,1
37,0,334,21,1
796,39,892,10,0
37,0,47,12,1
14,11,196,15,1
404,14,369,27,0
41,2,432,26,1
50,1,284,23,1
35,3,340,24,1
7,13,128,24,1
488,5,745,10,0
856,38,951,2,0
994,0,708,7,0
236,38,737,23,0
228,1,919,13,0
33,7,186,30,1
547,15,456,7,0
12,5,113,14,1
100,22,475,21,0
874,49,630,13,0
31,16,423,11,1
36,6,314,25,1
22,16,320,11,1
49,19,272,20,1
27,34,818,28,0
930,40,800,22,0
872,34,630,10,0
764,45,542,25,0
991,11,483,19,0
29,2,489,26,1
38,12,32,25,1
49,15,404,27,1
8,7,216,22,1
764,27,826,27,0
214,1,13,15,0
803,16,573,16,0
402,4,866,5,0
31,7,257,16,1
269,1,680,15,0
46,19,144,12,1
16,20,409,19,1
953,16,921,13,0
493,36,703,30,0
32,18,482,17,1
20,14,229,30,1
48,6,8,27,1
354,4,827,2,0
9,19,498,28,1
715,24,527,4,0
598,9,65,0,0
24,16,5,22,1
22,4,127,24,1
9,18,8,17,0
526,40,488,24,0
32,17,106,30,1
19,14,125,25,1
14,14,136,26,1
30,19,315,19,1
104,24,953,2,0
5,0,207,11,1
308,1,830,25,0
47,16,447,18,1
818,47,686,15,0
5,0,336,21,1
45,6,24,23,1
32,6,236,18,1
34,20,145,22,1
581,43,52,23,0
930,39,85,19,0
167,26,310,20,0
41,16,445,17,1
39,17,353,30,1
853,9,826,13,0
104,4,894,14,0
11,0,272,11,1
924,17,608,23,0
536,6,144,21,0
15,6,400,13,1
877,43,329,9,0
0,18,425,14,1
9,20,324,10,1
13,16,326,16,1
785,3,51,8,0
132,40,263,27,0
4,12,432,13,1
15,0,107,17,1
470,44,769,16,0
763,13,979,6,0
8,3,420,20,1
941,8,122,27,0
11,1,222,27,1
11,11,80,29,1
185,34,904,16,0
519,30,609,19,0
0,18,33,24,1
21,5,273,11,1
17,12,0,27,1
28,2,177,26,1
47,15,2,23,1
5,19,245,19,1
746,31,77,12,0
1,0,29,20,1
880,26,961,19,0
923,15,466,8,0
19,0,143,25,1
40,13,17,10,1
529,43,18,30,0
40,14,336,25,1
246,6,237,28,0
253,10,50,25,0
15,6,401,30,1
134,22,734,5,0
631,14,155,0,0
161,7,545,8,0
647,0,996,6,0
41,6,377,21,1
35,7,55,15,1
775,37,855,27,0
264,35,146,3,0
23,11,476,27,1
255,49,148,28,0
38,12,3,29,1
840,3,479,19,0
543,32,742,29,0
10,38,929,14,0
552,39,742,24,0
29,5,249,13,1
31,7,369,15,1
4,3,226,12,1
17,18,239,21,1
415,31,784,8,0
240,24,438,19,0
16,9,406,22,1
4,14,281,21,1
49,5,306,24,1
20,11,278,17,1
898,0,80,4,0
29,0,7,21,1
419,18,352,0,0
99,2,414,11,0
41,17,108,10,1
31,13,57,29,1
878,2,137,6,0
741,22,177,0,0
14,18,124,17,1
275,10,96,15,0
40,2,138,19,1
501,28,189,8,0
914,23,192,4,0
16,20,382,28,1
816,46,948,12,0
600,28,61,2,0
783,31,260,26,0
48,18,190,12,1
507,46,483,28,0
21,5,55,10,1
29,5,499,28,1
924,20,232,23,0
24,13,431,16,1
11,7,78,28,1
15,0,25,25,1
32,14,430,26,1
340,11,79,5,0
26,6,468,25,1
19,14,8,18,1
140,49,471,27,0
7,10,196,11,1
174,12,20,13,0
630,30,662,0,0
30,9,285,29,1
296,9,762,26,0
86,29,214,15,0
357,33,580,12,0
818,18,134,19,0
16,8,287,15,1
12,15,323,17,1
292,35,680,1,0
745,3,722,26,0
120,0,273,10,0
316,49,631,16,0
12,2,67,30,1
17,14,192,26,1
3,18,192,17,1
18,0,344,18,1
414,19,146,2,0
0,20,358,30,1
647,42,119,23,0
292,24,333,22,0
878,18,652,12,0
31,3,215,10,1
41,11,292,17,1
120,14,837,3,0
26,3,280,15,1
39,2,103,11,1
31,13,246,22,1
29,5,464,10,1
17,12,158,28,1
723,1,504,11,0
9,16,323,16,1
14,14,137,19,1
754,40,377,1,0
31,12,382,23,1
567,39,291,24,0
370,9,631,14,0
25,9,241,20,1
10,16,331,22,1
8,13,490,29,1
12,17,491,18,1
347,11,171,23,0
814,35,684,17,0
482,1,240,3,0
390,38,741,10,0
19,7,52,11,1
662,40,181,13,0
23,1,163,14,1
38,2,275,10,1
851,45,828,19,0
764,19,442,18,0
434,26,48,3,0
151,17,201,15,0
9,16,320,21,1
697,22,637,24,0
36,5,240,13,1
911,35,388,11,0
879,25,700,4,0
846,50,670,6,0
6,20,81,14,1
26,16,123,14,1
511,7,790,14,0
23,17,98,15,1
76,7,991,11,0
431,0,12,30,0
271,24,369,21,0
336,40,980,20,0
857,17,347,8,0
698,46,96,5,0
222,15,662,4,0
304,40,118,27,0
354,11,166,12,0
733,22,432,10,0
800,0,609,24,0
593,8,263,12,0
807,48,315,25,0
25,7,402,29,1
804,5,713,20,0
49,15,12,15,1
41,19,211,12,1
541,31,45,25,0
802,43,860,15,0
712,26,121,17,0
953,29,601,14,0
12,1,147,21,1
0,9,229,14,1
38,10,282,28,1
839,18,853,12,0
23,14,350,10,1
17,20,124,12,1
116,22,920,1,0
23,17,191,10,1
353,30,286,23,0
47,17,764,8,0
12,13,103,17,1
467,45,429,19,0
32,1,387,26,1
711,38,929,8,0
43,12,449,29,1
141,37,454,19,0
414,1,850,11,0
802,0,800,21,0
216,9,13,17,0
212,4,270,23,0
763,4,248,20,0
16,7,19,16,1
2,9,488,15,1
38,10,180,18,1
683,11,483,19,0
553,38,17,15,0
47,4,60,17,1
4,20,156,22,1
909,44,591,1,0
203,21,345,10,0
28,20,358,17,1
490,27,488,15,0
373,21,350,18,0
32,15,134,12,1
269,47,487,20,0
48,17,2,10,1
968,6,502,26,0
751,24,802,29,0
464,49,704,12,0
50,20,206,15,1
8,7,91,27,1
385,33,744,18,0
353,49,389,25,0
46,10,210,14,1
25,12,41,27,1
44,11,339,12,1
932,8,600,1,0
861,45,39,21,0
855,32,261,29,0
119,25,582,26,0
232,6,631,14,0
21,9,359,30,1
1,11,115,13,1
27,8,377,15,1
46,14,395,25,1
3,8,166,28,1
468,32,811,4,0
91,4,725,12,0
207,10,124,27,0
707,0,319,9,0
23,13,416,17,1
59,36,571,27,0
8,20,293,14,1
23,8,232,19,1
36,0,165,22,1
282,44,696,13,0
860,40,233,14,0
38,14,210,26,1
706,20,156,13,0
11,5,367,11,1
273,36,347,6,0
107,25,787,21,0
287,0,164,30,0
875,0,413,3,0
740,5,92,11,0
0,9,1,27,1
1,8,294,27,1
15,16,333,12,1
11,2,128,28,1
9,5,488,29,1
150,13,624,25,0
30,19,299,27,1
859,43,896,4,0
937,25,847,26,0
17,19,58,18,1
29,14,136,24,1
494,47,191,6,0
43,16,268,26,1
15,7,85,19,1
95,0,148,3,0
350,48,20,10,0
84,27,481,7,0
898,13,32,17,0
28,9,110,13,1
477,22,848,24,0
998,6,60,13,0
2,13,50,29,1
630,13,167,7,0
4,6,159,17,1
11,9,265,19,1
13,2,240,11,1
229,8,164,26,0
22,18,93,13,1
13,4,296,11,1
33,12,467,21,1
30,9,252,11,1
50,31,86,17,0
904,18,914,1,0
5,1,314,14,1
41,4,432,11,1
6,17,318,11,1
17,6,58,27,1
385,35,205,12,0
412,11,473,15,0
50,16,20,14,1
863,28,212,2,0
453,13,577,6,0
42,0,239,17,1
771,48,377,19,0
715,48,648,5,0
77,44,438,26,0
765,8,965,4,0
13,17,488,29,1
49,7,280,20,1
14,10,197,15,1
581,44,162,15,0
12,5,223,27,1
754,38,319,22,0
16,8,496,12,1
26,5,128,19,1
41,2,189,10,1
24,20,85,18,1
499,27,749,17,0
329,34,497,29,0
839,22,419,22,0
32,17,173,30,1
49,0,182,20,1
662,36,980,15,0
403,23,657,15,0
46,18,69,18,1
32,6,156,21,1
327,40,907,7,0
638,50,11,8,0
631,21,61,0,0
30,18,379,15,1
56,10,423,10,0
17,12,217,26,1
78,10,613,15,0
899,42,471,3,0
19,8,300,25,1
312,43,281,12,0
358,7,22,26,0
117,47,667,2,0
20,12,314,28,1
0,20,149,21,1
25,20,455,12,1
31,0,391,23,1
919,46,275,3,0
13,5,202,18,1
6,14,379,15,1
670,38,354,23,0
134,1,638,5,0
644,35,845,14,0
425,38,601,29,0
34,4,11,13,1
18,4,398,24,1
26,13,236,29,1
30,16,306,27,1
491,44,509,19,0
100,14,782,25,0
24,7,383,19,1
776,6,892,26,0
871,18,882,22,0
96,12,106,12,0
580,38,88,2,0
45,18,291,22,1
2,11,372,20,1
32,17,36,25,1
517,11,217,13,0
678,23,522,17,0
786,25,187,17,0
641,40,458,5,0
824,30,391,11,0
37,18,161,21,1
11,1,290,24,1
11,13,240,30,1
538,6,173,7,0
821,21,494,16,0
12,17,266,26,1
43,16,298,23,1
14,14,295,12,1
27,13,190,24,1
5,14,3,30,1
23,1,448,20,1
478,39,88,27,0
5,2,230,11,1
18,14,58,20,1
372,33,456,17,0
840,27,341,3,0
37,9,484,16,1
144,17,822,6,0
362,45,119,4,0
43,3,144,24,1
567,10,540,27,0
50,19,485,25,1
34,16,219,29,1
188,37,156,19,0
8,18,323,17,1
29,15,8,17,1
0,8,473,10,1
44,10,339,19,1
47,0,114,18,1
15,34,56,21,0
931,14,271,28,0
11,15,465,10,1
36,11,232,27,1
18,5,121,24,1
9,14,431,16,1
619,26,668,14,0
137,39,813,30,0
36,16,175,19,1
791,28,497,5,0
50,20,499,16,1
38,2,281,12,1
21,20,265,10,1
36,2,285,29,1
221,35,590,2,0
0,18,29,11,1
20,3,494,22,1
538,38,1,27,0
102,24,898,26,0
131,13,333,10,0
587,18,200,28,0
60,49,687,2,0
135,49,23,10,0
747,1,32,21,0
376,2,518,12,0
791,0,973,22,0
87,19,498,7,0
332,12,528,13,0
1000,0,755,21,0
16,3,32,22,1
953,34,780,0,0
279,33,980,15,0
26,14,95,18,1
465,5,358,5,0
746,42,496,29,0
367,19,651,22,0
39,17,278,24,1
746,24,35,13,0
232,40,368,8,0
8,9,321,19,1
10,3,469,20,1
10,1,403,23,1
3,20,16,27,1
984,48,65,20,0
46,21,964,8,0
41,13,50,28,1
206,5,208,21,0
802,27,132,0,0
22,0,342,29,1
975,45,230,18,0
35,18,485,26,1
2,18,401,14,1
9,5,119,12,1
134,4,133,10,0
510,40,888,14,0
371,5,110,9,0
394,37,476,18,0
2,11,445,21,1
923,38,242,29,0
825,42,889,17,0
18,20,192,19,1
14,12,426,11,1
557,18,337,25,0
818,8,826,9,0
37,7,208,11,1
29,14,164,30,1
46,5,89,28,1
325,47,510,7,0
2,17,269,16,1
15,5,74,30,1
36,20,217,25,1
949,30,756,26,0
162,35,516,19,0
28,16,80,24,1
151,3,808,10,0
41,16,402,15,1
45,10,222,29,1
10,3,266,29,1
19,10,427,13,1
17,6,237,21,1
35,9,493,13,1
4,11,318,30,1
351,46,989,0,0
44,13,76,10,1
28,9,343,21,1
44,16,337,3,0
29,19,394,10,1
312,35,179,6,0
34,14,392,13,1
47,18,474,23,1
255,15,732,14,0
35,17,237,11,1
42,7,117,29,1
18,16,123,28,1
807,7,439,22,0
26,4,238,17,1
30,3,490,29,1
403,11,385,14,0
2,5,179,19,1
28,17,98,22,1
25,14,289,12,1
5,14,91,22,1
32,5,360,27,1
770,17,267,6,0
375,0,898,20,0
6,4,165,19,1
25,2,116,10,1
13,11,387,10,1
0,5,52,23,1
867,15,254,11,0
10,19,334,15,1
34,5,195,27,1
31,9,269,14,1
41,19,252,27,1
328,20,241,17,0
39,8,415,27,1
97,39,900,15,0
33,18,44,26,1
29,3,341,25,1
22,4,225,27,1
39,5,350,17,1
29,5,309,18,1
598,8,818,14,0
30,18,264,25,1
549,19,305,8,0
49,13,310,19,1
27,17,497,18,1
379,32,124,2,0
682,16,359,23,0
42,4,222,19,1
296,25,267,1,0
40,20,320,13,1
202,4,691,27,0
772,17,700,14,0
34,38,186,29,0
740,45,11,20,0
152,16,457,8,0
21,16,318,11,1
984,47,15,2,0
748,5,959,6,0
560,40,381,23,0
846,31,910,0,0
114,45,438,24,0
457,29,749,3,0
523,7,584,25,0
20,16,468,26,1
10,1,378,17,1
408,49,688,5,0
20,18,272,26,1
40,15,294,28,1
437,40,784,25,0
31,1,59,25,1
25,18,103,17,1
975,39,196,6,0
32,10,473,12,1
777,17,563,6,0
563,36,98,29,0
854,43,690,24,0
36,14,17,18,1
12,18,229,16,1
1,1,262,21,1
141,27,401,1,0
2,17,261,10,1
881,29,612,25,0
20,5,4,14,1
203,49,152,25,0
451,16,621,0,0
237,16,996,22,0
40,4,180,12,1
12,14,62,21,1
12,13,348,18,1
20,5,198,29,1
234,39,558,8,0
508,27,887,26,0
15,9,139,27,1
22,9,393,19,1
18,15,311,13,1
101,38,780,10,0
10,5,396,24,1
4,1,417,17,1
938,8,648,19,0
4,8,23,12,1
264,43,716,23,0
32,15,183,15,1
268,44,990,10,0
9,6,449,30,1
0,14,230,10,1
122,23,883,16,0
37,10,315,13,1
903,35,30,22,0
1,8,256,13,1
63,38,75,23,0
391,3,856,16,0
51,32,66,10,0
26,13,81,20,1
154,32,983,16,0
46,2,300,28,1
502,22,447,25,0
603,11,87,17,0
33,16,209,11,1
882,43,462,4,0
679,25,747,15,0
33,17,372,19,1
658,1,152,11,0
21,9,495,22,1
567,14,792,29,0
18,8,454,19,1
83,8,902,12,0
551,6,858,3,0
17,20,382,17,1
359,24,276,8,0
27,14,39,30,1
35,13,405,16,1
14,19,364,12,1
505,50,338,27,0
19,46,392,20,0
345,5,827,14,0
18,6,40,12,1
793,20,901,6,0
731,20,683,11,0
761,45,463,6,0
46,13,250,17,1
42,17,315,13,1
36,3,262,18,1
349,16,989,7,0
25,15,305,15,1
717,48,982,18,0
7,12,25,12,1
847,28,156,3,0
32,2,208,11,1
171,12,33,6,0
44,4,192,27,1
21,0,106,14,1
759,29,332,13,0
45,18,468,25,1
14,12,404,23,1
33,8,193,27,1
23,4,74,20,1
31,3,283,10,1
11,1,193,21,1
17,7,90,27,1
25,2,283,18,1
891,25,404,16,0
200,43,118,4,0
44,12,278,12,1
8,7,366,25,1
15,14,185,29,1
755,10,372,25,0
32,8,87,10,1
169,0,1,13,0
13,17,270,10,1
36,20,386,24,1
624,25,218,21,0
5,13,129,22,1
134,29,574,13,0
672,2,837,24,0
928,29,175,3,0
50,9,428,28,1
24,16,19,22,1
5,0,290,24,1
810,47,946,3,0
38,8,87,20,1
10,2,491,10,1
87,43,483,14,0
349,50,353,10,0
40,14,116,18,1
22,3,154,24,1
47,19,56,10,1
15,1,164,30,1
374,38,998,6,0
34,13,36,30,1
5,12,92,16,1
519,48,109,16,0
670,44,844,18,0
355,39,399,0,0
11,4,203,14,1
944,50,775,9,0
383,22,194,22,0
86,47,676,26,0
645,41,116,20,0
14,18,193,23,1
7,13,306,30,1
513,9,37,15,0
26,4,467,27,1
330,48,353,25,0
531,26,230,21,0
597,10,696,29,0
723,14,730,11,0
973,34,253,8,0
20,2,340,22,1
39,16,421,27,1
760,26,210,7,0
13,0,250,22,1
27,2,479,12,1
46,16,448,18,1
728,44,277,7,0
14,16,335,18,1
32,10,466,28,1
9,19,69,29,1
13,19,450,17,1
144,38,697,17,0
24,14,269,16,1
511,8,651,11,0
766,37,532,1,0
22,18,260,16,1
4,17,398,12,1
50,19,446,17,1
45,17,490,18,1
0,6,283,21,1
24,7,245,23,1
19,6,293,29,1
48,4,78,15,1
50,13,497,25,1
10,11,1,30,1
36,10,379,25,1
720,47,474,11,0
4,4,381,11,1
8,26,109,18,0
729,42,55,26,0
6,8,136,20,1
653,41,828,29,0
5,19,81,11,1
548,15,343,14,0
207,0,272,30,0
0,5,204,24,1
40,8,53,23,1
226,1,17,15,0
1,7,438,14,1
29,8,211,30,1
39,16,284,14,1
89,1,590,2,0
877,1,50,15,0
15,1,223,10,1
25,8,391,30,1
599,33,912,30,0
896,0,79,12,0
121,3,756,25,0
534,42,473,22,0
12,15,344,22,1
603,7,34,26,0
654,20,235,14,0
33,5,88,15,1
37,16,231,30,1
47,11,275,24,1
511,31,835,26,0
39,13,489,15,1
95,17,840,29,0
41,18,392,17,1
647,19,405,24,0
83,11,335,23,0
90,17,597,11,0
29,12,432,24,1
49,2,276,29,1
133,4,488,25,0
38,16,72,15,1
442,40,238,18,0
23,14,235,22,1
22,13,238,23,1
23,10,280,23,1
742,11,172,18,0
97,50,131,13,0
36,1,133,27,1
824,5,394,30,0
12,0,194,20,1
40,4,238,13,1
20,14,401,29,1
842,16,735,18,0
31,30,994,23,0
23,20,185,19,1
36,7,355,27,1
17,16,199,26,1
897,38,641,13,0
69,18,623,0,0
411,43,891,17,0
223,40,272,22,0
183,12,780,27,0
606,15,669,1,0
21,14,45,17,1
140,0,528,11,0
54,3,833,12,0
49,11,18,24,1
13,2,225,23,1
649,33,441,19,0
7,9,94,24,1
38,8,70,26,1
492,4,830,6,0
6,12,215,28,0
5,14,190,14,1
40,18,37,21,1
38,6,481,12,1
712,3,897,6,0
35,9,344,14,1
381,17,894,14,0
753,30,174,3,0
892,23,759,5,0
40,16,93,28,1
13,6,46,23,1
40,44,49,27,0
35,1,53,25,1
0,17,262,20,1
472,27,428,10,0
16,14,171,16,1
50,14,441,29,1
879,2,545,0,0
825,41,602,30,0
43,14,32,30,1
30,6,298,12,1
37,11,31,20,1
48,5,13,16,1
524,48,858,0,0
627,12,11,9,0
555,44,813,21,0
657,5,228,4,0
822,31,4,13,0
488,15,108,7,0
903,38,662,29,0
15,19,377,27,1
30,0,144,29,1
293,40,807,1,0
41,9,98,10,1
818,9,640,1,0
38,19,167,16,1
739,20,668,10,0
395,24,431,27,0
497,48,676,26,0
265,26,808,29,0
668,42,896,3,0
436,3,12,28,0
73,3,469,8,0
19,16,439,27,1
258,16,422,24,0
13,7,20,15,1
283,30,582,29,0
23,1,126,14,1
26,11,206,12,1
536,44,319,17,0
30,19,53,21,1
536,39,100,10,0
26,6,434,11,1
875,40,745,3,0
29,20,491,30,1
99,26,607,29,0
46,13,385,16,1
210,39,65,28,0
28,16,0,11,1
610,34,937,30,0
17,14,429,19,1
244,31,110,19,0
416,16,67,27,0
672,43,148,30,0
37,6,303,13,1
11,0,342,28,1
77,26,386,8,0
4,3,321,19,1
936,28,414,16,0
482,1,950,29,0
2,5,63,14,1
5,17,316,11,1
3,3,391,19,1
521,4,748,9,0
36,6,253,28,1
27,8,196,11,1
39,15,10,13,1
309,1,716,5,0
45,9,181,27,1
2,0,84,14,1
820,25,394,30,0
4,12,243,27,1
132,4,420,30,0
22,20,285,30,1
0,11,278,20,1
186,49,70,21,0
46,17,434,12,1
18,20,774,27,0
32,2,218,22,1
36,17,471,26,1
854,27,181,18,0
403,42,651,25,0
37,0,281,25,1
707,47,760,9,0
33,11,10,11,1
